domain1,domain2,domain result,cosine distance
PF13041,PF13396,PF09377,0.2853829860687256
PF13041,PF13400,PF07445,0.269485205411911
PF13041,PF13404,PF14804,0.2803989350795746
PF13041,PF13406,PF06412,0.27277839183807373
PF13041,PF13407,PF06412,0.2676827311515808
PF13041,PF13408,PF09377,0.2799187898635864
PF13041,PF13411,PF09377,0.2815554440021515
PF13041,PF13421,PF06412,0.2716928720474243
PF13041,PF13422,PF05452,0.27270007133483887
PF13041,PF13427,PF06412,0.275574654340744
PF13041,PF13430,PF05452,0.28212910890579224
PF13041,PF13435,PF04225,0.28362318873405457
PF13041,PF13436,PF07445,0.28195011615753174
PF13041,PF13438,PF14804,0.28954342007637024
PF13041,PF13441,PF09377,0.281128853559494
PF13041,PF13443,PF14804,0.2783370614051819
PF13041,PF13448,PF04225,0.2749894857406616
PF13041,PF13449,PF06412,0.29546353220939636
PF13041,PF13451,PF14804,0.2813262343406677
PF13041,PF13453,PF04225,0.28656521439552307
PF13041,PF13462,PF05452,0.2938062250614166
PF13041,PF13463,PF04225,0.27649807929992676
PF13041,PF13464,PF04225,0.28499582409858704
PF13041,PF13466,PF06412,0.28296446800231934
PF13041,PF13468,PF06412,0.2902769446372986
PF13041,PF13470,PF04225,0.2930350601673126
PF13041,PF13473,PF06412,0.2774546444416046
PF13041,PF13477,PF14804,0.27823901176452637
PF13041,PF13478,PF04225,0.2927244305610657
PF13041,PF13482,PF06412,0.27496710419654846
PF13041,PF13486,PF04225,0.2815679907798767
PF13041,PF13490,PF04225,0.28468063473701477
PF13041,PF13491,PF06412,0.27609601616859436
PF13041,PF13495,PF06412,0.2728401720523834
PF13041,PF13502,PF09377,0.27471739053726196
PF13041,PF13505,PF06412,0.27353182435035706
PF13041,PF13511,PF06412,0.2778754234313965
PF13041,PF13530,PF14804,0.27588844299316406
PF13041,PF13542,PF05452,0.277908056974411
PF13041,PF13547,PF04225,0.2764718532562256
PF13041,PF13548,PF14804,0.2724023163318634
PF13041,PF13550,PF09377,0.2785903513431549
PF13041,PF13554,PF04225,0.2835630178451538
PF13041,PF13556,PF05452,0.2716098427772522
PF13041,PF13557,PF14804,0.276298850774765
PF13041,PF13559,PF09377,0.289467453956604
PF13041,PF13566,PF04225,0.28154587745666504
PF13041,PF13568,PF04225,0.27855801582336426
PF13041,PF13575,PF04225,0.28348782658576965
PF13041,PF13576,PF06412,0.28242263197898865
PF13041,PF13579,PF07145,0.2738383114337921
PF13041,PF13580,PF14804,0.27786290645599365
PF13041,PF13588,PF06412,0.27251628041267395
PF13041,PF13592,PF09377,0.2815769910812378
PF13041,PF13601,PF04225,0.29888802766799927
PF13041,PF13610,PF04225,0.2817654609680176
PF13041,PF13612,PF06412,0.27123236656188965
PF13041,PF13614,PF09377,0.27012693881988525
PF13041,PF13629,PF14804,0.2771349251270294
PF13041,PF13630,PF04225,0.2750779390335083
PF13041,PF13635,PF04225,0.2970166504383087
PF13041,PF13636,PF04225,0.2917312979698181
PF13041,PF13643,PF05452,0.2765507698059082
PF13041,PF13644,PF04225,0.27756261825561523
PF13041,PF13657,PF14804,0.27811720967292786
PF13041,PF13663,PF09377,0.2817731499671936
PF13041,PF13667,PF06412,0.2836463451385498
PF13041,PF13673,PF05452,0.29133322834968567
PF13041,PF13675,PF04225,0.2834203839302063
PF13041,PF13677,PF06412,0.2728351652622223
PF13041,PF13683,PF06412,0.2835032343864441
PF13041,PF13684,PF04225,0.28302037715911865
PF13041,PF13687,PF04225,0.2941001057624817
PF13041,PF13689,PF05452,0.27534329891204834
PF13041,PF13694,PF06412,0.2781693637371063
PF13041,PF13698,PF05452,0.2738821506500244
PF13041,PF13699,PF04225,0.2892656624317169
PF13041,PF13700,PF06412,0.27190184593200684
PF13041,PF13709,PF04225,0.291444331407547
PF13041,PF13721,PF06412,0.2747172713279724
PF13041,PF13722,PF06412,0.27384206652641296
PF13041,PF13726,PF14804,0.27314427495002747
PF13041,PF13732,PF14804,0.2730485796928406
PF13041,PF13735,PF14804,0.27797815203666687
PF13041,PF13737,PF05452,0.27567386627197266
PF13041,PF13739,PF04225,0.28374576568603516
PF13041,PF13742,PF05452,0.2734578847885132
PF13041,PF13746,PF14804,0.2770237922668457
PF13041,PF13749,PF14804,0.2752102017402649
PF13041,PF13750,PF09377,0.2765845060348511
PF13041,PF13751,PF06412,0.27358004450798035
PF13041,PF13753,PF05452,0.27077817916870117
PF13041,PF13757,PF09377,0.28019535541534424
PF13041,PF13759,PF06412,0.27942967414855957
PF13041,PF13761,PF04225,0.28374457359313965
PF13041,PF13762,PF06412,0.2804819643497467
PF13041,PF13767,PF06412,0.2718404531478882
PF13041,PF13780,PF14804,0.274371862411499
PF13041,PF13786,PF04225,0.2839622497558594
PF13041,PF13795,PF14804,0.2759430408477783
PF13041,PF13801,PF04225,0.2999703586101532
PF13041,PF13804,PF06412,0.29399189352989197
PF13041,PF13808,PF14804,0.28746891021728516
PF13041,PF13809,PF04225,0.28452855348587036
PF13041,PF13816,PF05452,0.2832735776901245
PF13041,PF13825,PF04225,0.29965871572494507
PF13041,PF13841,PF05452,0.2902950048446655
PF13041,PF13846,PF14804,0.2999707758426666
PF13041,PF13860,PF04225,0.2993374466896057
PF13041,PF13861,PF14804,0.2727116346359253
PF13041,PF13875,PF06412,0.2780681550502777
PF13041,PF13876,PF14804,0.27913224697113037
PF13041,PF13879,PF09377,0.28069379925727844
PF13041,PF13924,PF06412,0.28750351071357727
PF13041,PF13925,PF08381,0.29202502965927124
PF13041,PF13929,PF09377,0.2857619822025299
PF13041,PF13931,PF02187,0.2756383419036865
PF13041,PF13946,PF06412,0.27401745319366455
PF13041,PF13953,PF09377,0.2752692699432373
PF13041,PF13954,PF09377,0.2902396023273468
PF13041,PF13971,PF05452,0.27259618043899536
PF13041,PF13985,PF04225,0.29373130202293396
PF13041,PF13986,PF04225,0.2770773470401764
PF13041,PF13995,PF06412,0.2747211754322052
PF13041,PF14015,PF06412,0.27386319637298584
PF13041,PF14021,PF09377,0.2970482110977173
PF13041,PF14022,PF09377,0.27755212783813477
PF13041,PF14023,PF05452,0.27675575017929077
PF13041,PF14024,PF04225,0.2948548197746277
PF13041,PF14025,PF04225,0.2802402973175049
PF13041,PF14028,PF04225,0.2730385959148407
PF13041,PF14033,PF06412,0.2592902183532715
PF13041,PF14040,PF09377,0.2825462818145752
PF13041,PF14052,PF06412,0.27402496337890625
PF13041,PF14056,PF04225,0.29869765043258667
PF13041,PF14061,PF09377,0.2976466715335846
PF13041,PF14064,PF04225,0.2860463559627533
PF13041,PF14072,PF14804,0.2728828191757202
PF13041,PF14077,PF09377,0.29597869515419006
PF13041,PF14079,PF04225,0.2945081889629364
PF13041,PF14082,PF14804,0.278475284576416
PF13041,PF14087,PF06412,0.27799832820892334
PF13041,PF14099,PF06412,0.28846731781959534
PF13041,PF14103,PF04225,0.2970970571041107
PF13041,PF14107,PF07445,0.27174112200737
PF13041,PF14108,PF05452,0.2950788140296936
PF13041,PF14109,PF04225,0.2980305552482605
PF13041,PF14113,PF14804,0.27480441331863403
PF13041,PF14114,PF06412,0.27471357583999634
PF13041,PF14124,PF06412,0.27616357803344727
PF13041,PF14163,PF14804,0.2799868583679199
PF13041,PF14196,PF14804,0.274331659078598
PF13041,PF14197,PF05452,0.2819390296936035
PF13041,PF14200,PF05985,0.2765481173992157
PF13041,PF14216,PF06412,0.2806014120578766
PF13041,PF14220,PF04225,0.28292959928512573
PF13041,PF14224,PF05452,0.2739633619785309
PF13041,PF14229,PF06412,0.27071791887283325
PF13041,PF14238,PF04225,0.29137885570526123
PF13041,PF14243,PF04225,0.2967205047607422
PF13041,PF14249,PF05452,0.2984670102596283
PF13041,PF14251,PF06412,0.2760469913482666
PF13041,PF14255,PF04225,0.29538214206695557
PF13041,PF14257,PF04225,0.29592764377593994
PF13041,PF14258,PF14804,0.2750990092754364
PF13041,PF14273,PF05452,0.2891175150871277
PF13041,PF14280,PF04225,0.29423168301582336
PF13041,PF14283,PF06412,0.28169333934783936
PF13041,PF14289,PF05452,0.27935153245925903
PF13041,PF14290,PF05452,0.275107741355896
PF13041,PF14292,PF14804,0.2783116400241852
PF13041,PF14294,PF06412,0.27433520555496216
PF13041,PF14297,PF04225,0.28494083881378174
PF13041,PF14305,PF04225,0.29051530361175537
PF13041,PF14313,PF04225,0.2961898744106293
PF13041,PF14316,PF04225,0.29856055974960327
PF13041,PF14318,PF14804,0.27621540427207947
PF13041,PF14322,PF05452,0.2703048288822174
PF13041,PF14323,PF06412,0.2762265205383301
PF13041,PF14326,PF04225,0.2963290214538574
PF13041,PF14328,PF06412,0.2768045663833618
PF13041,PF14342,PF09377,0.28141161799430847
PF13041,PF14344,PF06412,0.2711649537086487
PF13041,PF14347,PF04225,0.2883983254432678
PF13041,PF14348,PF04225,0.2777288556098938
PF13041,PF14349,PF04225,0.2812187671661377
PF13041,PF14353,PF04225,0.2988819181919098
PF13041,PF14355,PF04225,0.2978501617908478
PF13041,PF14359,PF05452,0.27503061294555664
PF13041,PF14361,PF04225,0.2973216772079468
PF13041,PF14362,PF06412,0.27092695236206055
PF13041,PF14376,PF14804,0.27427998185157776
PF13041,PF14388,PF05452,0.2966228723526001
PF13041,PF14398,PF04225,0.29511263966560364
PF13041,PF14403,PF04225,0.28139185905456543
PF13041,PF14421,PF09377,0.29438909888267517
PF13041,PF14436,PF04225,0.275696724653244
PF13041,PF14449,PF14804,0.27854984998703003
PF13041,PF14464,PF06412,0.27354174852371216
PF13041,PF14467,PF04225,0.27615484595298767
PF13041,PF14469,PF09377,0.2831520140171051
PF13041,PF14473,PF06412,0.2904313802719116
PF13041,PF14489,PF06412,0.27277183532714844
PF13041,PF14490,PF06412,0.2790137529373169
PF13041,PF14494,PF09377,0.29366669058799744
PF13041,PF14495,PF05452,0.28984251618385315
PF13041,PF14496,PF04225,0.29353129863739014
PF13041,PF14498,PF08357,0.24982142448425293
PF13041,PF14508,PF06412,0.2706521153450012
PF13041,PF14509,PF04225,0.28254467248916626
PF13041,PF14512,PF06412,0.2758692502975464
PF13041,PF14517,PF09377,0.284544438123703
PF13041,PF14518,PF09377,0.28667476773262024
PF13041,PF14519,PF06412,0.27820178866386414
PF13041,PF14521,PF10962,0.2540293335914612
PF13041,PF14528,PF09377,0.2824679911136627
PF13041,PF14532,PF09377,0.2960702180862427
PF13041,PF14534,PF06412,0.27632415294647217
PF13041,PF14535,PF05452,0.2730790674686432
PF13041,PF14536,PF04225,0.29791879653930664
PF13041,PF14539,PF06412,0.27334874868392944
PF13041,PF14542,PF05452,0.2968863844871521
PF13041,PF14552,PF05452,0.274017333984375
PF13041,PF14564,PF09377,0.27706006169319153
PF13041,PF14565,PF05452,0.2835444211959839
PF13041,PF14573,PF05452,0.27425897121429443
PF13041,PF14578,PF14804,0.2734529972076416
PF13041,PF14586,PF05452,0.28390100598335266
PF13041,PF14588,PF05452,0.27453434467315674
PF13041,PF14600,PF04225,0.2805582582950592
PF13041,PF14603,PF09377,0.2981681823730469
PF13041,PF14606,PF06412,0.27036404609680176
PF13041,PF14607,PF09377,0.27548283338546753
PF13041,PF14609,PF07445,0.27285635471343994
PF13041,PF14613,PF09377,0.2828969359397888
PF13041,PF14615,PF09377,0.2833545207977295
PF13041,PF14616,PF06412,0.2900206744670868
PF13041,PF14617,PF05452,0.2995189130306244
PF13041,PF14618,PF06412,0.28641051054000854
PF13041,PF14621,PF04225,0.2963530719280243
PF13041,PF14626,PF06412,0.2907707095146179
PF13041,PF14645,PF06412,0.2801450192928314
PF13041,PF14653,PF05452,0.28460896015167236
PF13041,PF14657,PF06412,0.2742617726325989
PF13041,PF14659,PF09377,0.29080402851104736
PF13041,PF14667,PF07445,0.2923141419887543
PF13041,PF14669,PF09377,0.2922179102897644
PF13041,PF14672,PF05452,0.2821342349052429
PF13041,PF14684,PF04225,0.27759337425231934
PF13041,PF14690,PF06412,0.27444255352020264
PF13041,PF14706,PF04225,0.2809790372848511
PF13041,PF14710,PF04225,0.29203394055366516
PF13041,PF14711,PF05452,0.2746856212615967
PF13041,PF14712,PF05452,0.2966825067996979
PF13041,PF14713,PF09377,0.2783523201942444
PF13041,PF14715,PF04225,0.2966650128364563
PF13041,PF14718,PF14804,0.2717183828353882
PF13041,PF14723,PF09377,0.2844763398170471
PF13041,PF14736,PF05452,0.2745729088783264
PF13041,PF14739,PF09377,0.27082881331443787
PF13041,PF14747,PF06412,0.2855091989040375
PF13041,PF14760,PF14804,0.2791234254837036
PF13041,PF14770,PF05452,0.29456526041030884
PF13041,PF14771,PF09377,0.2826446294784546
PF13041,PF14774,PF06412,0.2925405502319336
PF13041,PF14775,PF09377,0.28414714336395264
PF13041,PF14777,PF09377,0.28726500272750854
PF13041,PF14778,PF05452,0.2972099184989929
PF13041,PF14785,PF04225,0.2966485619544983
PF13041,PF14793,PF04225,0.2885810434818268
PF13041,PF14797,PF09377,0.29874324798583984
PF13041,PF14799,PF05452,0.2910791039466858
PF13041,PF14802,PF06412,0.2882596254348755
PF13041,PF14805,PF07445,0.27303531765937805
PF13041,PF14808,PF10962,0.2698696255683899
PF13041,PF14814,PF04225,0.27430224418640137
PF13041,PF14819,PF04225,0.27711397409439087
PF13041,PF14820,PF06412,0.2700251340866089
PF13041,PF14825,PF06412,0.2874171733856201
PF13041,PF14832,PF05452,0.2893923819065094
PF13041,PF14839,PF05452,0.29412853717803955
PF13041,PF14841,PF09377,0.2799665331840515
PF13041,PF14842,PF09377,0.2738994061946869
PF13041,PF14849,PF06412,0.2833757996559143
PF13041,PF14856,PF05452,0.2773948907852173
PF13041,PF14858,PF09377,0.28664326667785645
PF13041,PF14862,PF06412,0.27946776151657104
PF13041,PF14865,PF06412,0.2778685986995697
PF13041,PF14866,PF06412,0.2747887670993805
PF13041,PF14870,PF06412,0.2760621905326843
PF13041,PF14871,PF06412,0.2713779807090759
PF13041,PF14877,PF06412,0.2799813747406006
PF13041,PF14880,PF06412,0.2839280664920807
PF13041,PF14882,PF06412,0.27360907196998596
PF13041,PF14885,PF06412,0.2743956446647644
PF13041,PF14886,PF06412,0.27896571159362793
PF13041,PF14892,PF06412,0.28318023681640625
PF13041,PF14902,PF05452,0.27598151564598083
PF13041,PF14903,PF09377,0.2854923605918884
PF13041,PF14906,PF10373,0.26869910955429077
PF13041,PF14908,PF05452,0.28536170721054077
PF13041,PF14914,PF06412,0.27528780698776245
PF13041,PF14917,PF09377,0.2871323823928833
PF13041,PF14925,PF09377,0.29213714599609375
PF13041,PF14926,PF09377,0.2761476933956146
PF13041,PF14931,PF14804,0.28297340869903564
PF13041,PF14933,PF09377,0.2868698239326477
PF13041,PF14935,PF05452,0.2974472939968109
PF13041,PF14936,PF06412,0.28323403000831604
PF13041,PF14937,PF05452,0.2819713354110718
PF13041,PF14939,PF09377,0.28500455617904663
PF13041,PF14941,PF05452,0.27987992763519287
PF13041,PF14942,PF06412,0.28675490617752075
PF13041,PF14943,PF06412,0.29360610246658325
PF13041,PF14945,PF06412,0.2718559503555298
PF13041,PF14946,PF05452,0.2777712941169739
PF13041,PF14948,PF06412,0.2903425693511963
PF13041,PF14953,PF05452,0.273185133934021
PF13041,PF14954,PF05452,0.29787641763687134
PF13041,PF14955,PF05452,0.2984693646430969
PF13041,PF14956,PF05452,0.2942948341369629
PF13041,PF14963,PF09377,0.27826815843582153
PF13041,PF14964,PF05452,0.27531540393829346
PF13041,PF14967,PF07445,0.2715758979320526
PF13041,PF14969,PF09377,0.2864754796028137
PF13041,PF14972,PF06412,0.28640809655189514
PF13041,PF14974,PF04225,0.2747829854488373
PF13041,PF14976,PF06412,0.28833863139152527
PF13041,PF14978,PF14804,0.2812895178794861
PF13041,PF14980,PF06412,0.28211793303489685
PF13041,PF14982,PF04225,0.2787199020385742
PF13041,PF14983,PF14804,0.27735692262649536
PF13041,PF14985,PF06412,0.2745891809463501
PF13041,PF14986,PF06412,0.2775737941265106
PF13041,PF14987,PF06412,0.2725953757762909
PF13041,PF14991,PF06412,0.28334879875183105
PF13041,PF14992,PF09377,0.2817104756832123
PF13041,PF14993,PF14804,0.277836412191391
PF13041,PF14994,PF06412,0.2770978808403015
PF13041,PF14995,PF06412,0.28094208240509033
PF13041,PF14996,PF06412,0.2818688750267029
PF13041,PF14998,PF05452,0.2863307297229767
PF13041,PF14999,PF04225,0.298420250415802
PF13041,PF15000,PF06412,0.2813696265220642
PF13041,PF15001,PF06412,0.2727309763431549
PF13041,PF15002,PF05452,0.29127007722854614
PF13041,PF15004,PF05452,0.2695690989494324
PF13041,PF15006,PF06412,0.27789735794067383
PF13041,PF15008,PF05452,0.2877359688282013
PF13041,PF15009,PF05452,0.28445324301719666
PF13041,PF15014,PF05452,0.27765870094299316
PF13041,PF15015,PF14804,0.2753833532333374
PF13041,PF15018,PF06412,0.2928275465965271
PF13041,PF15020,PF14804,0.2855471670627594
PF13041,PF15021,PF14804,0.27284353971481323
PF13041,PF15022,PF04225,0.28520768880844116
PF13041,PF15023,PF05452,0.27203065156936646
PF13041,PF15027,PF09377,0.2719470262527466
PF13041,PF15028,PF06412,0.27017879486083984
PF13041,PF15029,PF05452,0.27305522561073303
PF13041,PF15030,PF09377,0.2873256206512451
PF13041,PF15031,PF05452,0.29075127840042114
PF13041,PF15032,PF09377,0.2764899730682373
PF13041,PF15033,PF05452,0.2737877070903778
PF13041,PF15036,PF06412,0.28597572445869446
PF13041,PF15039,PF14804,0.2756063938140869
PF13041,PF15041,PF06412,0.2766028642654419
PF13041,PF15043,PF06412,0.2692396938800812
PF13041,PF15046,PF06412,0.2764703035354614
PF13041,PF15047,PF06412,0.2776714563369751
PF13041,PF15048,PF09377,0.2928532063961029
PF13041,PF15049,PF06412,0.2757689952850342
PF13041,PF15050,PF06412,0.28116098046302795
PF13041,PF15052,PF06412,0.27609771490097046
PF13041,PF15053,PF06412,0.27746549248695374
PF13041,PF15054,PF06412,0.29787755012512207
PF13041,PF15055,PF06412,0.28692826628685
PF13041,PF15060,PF06412,0.2735976278781891
PF13041,PF15061,PF06412,0.2833615839481354
PF13041,PF15062,PF09377,0.29757460951805115
PF13041,PF15063,PF06412,0.2933061122894287
PF13041,PF15064,PF09377,0.2972933053970337
PF13041,PF15065,PF05452,0.27291586995124817
PF13041,PF15068,PF05452,0.2755684554576874
PF13041,PF15069,PF14804,0.2817035913467407
PF13041,PF15071,PF06412,0.29118120670318604
PF13041,PF15073,PF06412,0.2840762734413147
PF13041,PF15074,PF14804,0.2750254273414612
PF13041,PF15075,PF06412,0.27511170506477356
PF13041,PF15076,PF04225,0.2860201299190521
PF13041,PF15077,PF14804,0.2883615791797638
PF13041,PF15078,PF06412,0.28736069798469543
PF13041,PF15079,PF06412,0.2773396968841553
PF13041,PF15080,PF06412,0.27485668659210205
PF13041,PF15081,PF04225,0.2880170941352844
PF13041,PF15082,PF09377,0.2859019637107849
PF13041,PF15084,PF09377,0.292703777551651
PF13041,PF15085,PF05452,0.2772447466850281
PF13041,PF15087,PF09377,0.2986848056316376
PF13041,PF15088,PF05452,0.2765589654445648
PF13041,PF15089,PF09377,0.2844880521297455
PF13041,PF15091,PF06412,0.2802324593067169
PF13041,PF15092,PF06412,0.2730334401130676
PF13041,PF15093,PF06412,0.2917494773864746
PF13041,PF15095,PF06412,0.27574658393859863
PF13041,PF15096,PF09377,0.2761507034301758
PF13041,PF15097,PF05452,0.2751416563987732
PF13041,PF15098,PF05452,0.28105273842811584
PF13041,PF15099,PF04225,0.2914135158061981
PF13041,PF15100,PF06412,0.27540725469589233
PF13041,PF15101,PF05452,0.27819812297821045
PF13041,PF15102,PF06412,0.27705955505371094
PF13041,PF15103,PF04225,0.27651453018188477
PF13041,PF15104,PF05452,0.2753688395023346
PF13041,PF15105,PF06412,0.2771594524383545
PF13041,PF15106,PF06412,0.2777210474014282
PF13041,PF15107,PF05452,0.2774655520915985
PF13041,PF15108,PF04225,0.2905533015727997
PF13041,PF15109,PF06412,0.28182047605514526
PF13041,PF15111,PF06412,0.28292322158813477
PF13041,PF15112,PF06412,0.28288084268569946
PF13041,PF15114,PF06412,0.27389997243881226
PF13041,PF15115,PF06412,0.28410622477531433
PF13041,PF15116,PF06412,0.2731248736381531
PF13041,PF15117,PF05452,0.275746613740921
PF13041,PF15118,PF06412,0.28545576333999634
PF13041,PF15119,PF06412,0.2734547257423401
PF13041,PF15120,PF09377,0.2983871102333069
PF13041,PF15121,PF09377,0.2981424927711487
PF13041,PF15122,PF06412,0.2720954418182373
PF13041,PF15123,PF06412,0.28344613313674927
PF13041,PF15124,PF05452,0.26973921060562134
PF13041,PF15125,PF06412,0.2837867736816406
PF13041,PF15128,PF06412,0.2745164930820465
PF13041,PF15129,PF09377,0.2968446612358093
PF13041,PF15130,PF14804,0.27417629957199097
PF13041,PF15131,PF04225,0.29286718368530273
PF13041,PF15132,PF06412,0.2744516134262085
PF13041,PF15133,PF06412,0.2800779342651367
PF13041,PF15134,PF06412,0.2822055220603943
PF13041,PF15135,PF06412,0.2796488404273987
PF13041,PF15136,PF06412,0.27993911504745483
PF13041,PF15137,PF06412,0.27921822667121887
PF13041,PF15138,PF09377,0.2806183695793152
PF13041,PF15139,PF05452,0.27372264862060547
PF13041,PF15141,PF05452,0.27496078610420227
PF13041,PF15142,PF06412,0.283011257648468
PF13041,PF15143,PF06412,0.2742864787578583
PF13041,PF15145,PF04225,0.28908151388168335
PF13041,PF15146,PF09377,0.28170621395111084
PF13041,PF15147,PF05452,0.27543678879737854
PF13041,PF15148,PF09377,0.2976033091545105
PF13041,PF15149,PF14804,0.2892683744430542
PF13041,PF15150,PF14804,0.2733471691608429
PF13041,PF15151,PF05452,0.27904558181762695
PF13041,PF15152,PF05452,0.2813164293766022
PF13041,PF15153,PF05452,0.27372342348098755
PF13041,PF15155,PF05452,0.2749444842338562
PF13041,PF15156,PF06412,0.2759189009666443
PF13041,PF15157,PF05452,0.28260746598243713
PF13041,PF15158,PF06412,0.2791329026222229
PF13041,PF15159,PF06412,0.27606695890426636
PF13041,PF15160,PF05452,0.2759511470794678
PF13041,PF15161,PF06412,0.28611472249031067
PF13041,PF15162,PF06412,0.2737332880496979
PF13041,PF15163,PF06412,0.2750698924064636
PF13041,PF15164,PF06412,0.2706855237483978
PF13041,PF15167,PF05452,0.27448445558547974
PF13041,PF15168,PF05452,0.2709510326385498
PF13041,PF15169,PF06412,0.2782450318336487
PF13041,PF15170,PF04225,0.28627821803092957
PF13041,PF15171,PF05452,0.2832511067390442
PF13041,PF15172,PF05452,0.28293853998184204
PF13041,PF15173,PF05452,0.28375813364982605
PF13041,PF15174,PF04225,0.2906424105167389
PF13041,PF15175,PF06412,0.28007495403289795
PF13041,PF15177,PF05452,0.29063019156455994
PF13041,PF15178,PF04225,0.2798166573047638
PF13041,PF15179,PF06412,0.27597248554229736
PF13041,PF15180,PF06412,0.28160855174064636
PF13041,PF15181,PF14804,0.27399832010269165
PF13041,PF15182,PF05452,0.27608737349510193
PF13041,PF15184,PF06412,0.27532410621643066
PF13041,PF15185,PF06412,0.27356186509132385
PF13041,PF15186,PF06412,0.2754923105239868
PF13041,PF15187,PF05452,0.28080740571022034
PF13041,PF15188,PF05452,0.2759934961795807
PF13041,PF15189,PF06412,0.2959896922111511
PF13041,PF15190,PF05452,0.27578145265579224
PF13041,PF15192,PF05452,0.27642402052879333
PF13041,PF15193,PF05452,0.274442195892334
PF13041,PF15194,PF06412,0.2770940065383911
PF13041,PF15195,PF14804,0.270985871553421
PF13041,PF15199,PF05452,0.2742181718349457
PF13041,PF15200,PF06412,0.2755943536758423
PF13041,PF15202,PF06412,0.27859896421432495
PF13041,PF15203,PF06412,0.2791539430618286
PF13041,PF15204,PF05452,0.2778815031051636
PF13041,PF15205,PF06412,0.28139597177505493
PF13041,PF15206,PF06412,0.2721387445926666
PF13041,PF15207,PF06412,0.27497515082359314
PF13041,PF15208,PF05452,0.2737745940685272
PF13041,PF15210,PF04225,0.29848915338516235
PF13041,PF15211,PF06412,0.27597227692604065
PF13041,PF15212,PF06412,0.27574634552001953
PF13041,PF15213,PF04225,0.2899114191532135
PF13041,PF15214,PF04225,0.2859826385974884
PF13041,PF15215,PF04225,0.2995159924030304
PF13041,PF15216,PF06412,0.2757328152656555
PF13041,PF15217,PF06412,0.2738334536552429
PF13041,PF15218,PF04225,0.29767102003097534
PF13041,PF15219,PF06412,0.28578293323516846
PF13041,PF15220,PF06412,0.2740996181964874
PF13041,PF15221,PF14804,0.27451092004776
PF13041,PF15224,PF06412,0.27447444200515747
PF13041,PF15225,PF06412,0.27682408690452576
PF13041,PF15226,PF05452,0.27603286504745483
PF13041,PF15228,PF06412,0.27976861596107483
PF13041,PF15230,PF09377,0.2937588095664978
PF13041,PF15231,PF14804,0.2754928171634674
PF13041,PF15232,PF09377,0.2973540425300598
PF13041,PF15233,PF09377,0.27904871106147766
PF13041,PF15234,PF06412,0.2825314998626709
PF13041,PF15235,PF09377,0.29160600900650024
PF13041,PF15239,PF05452,0.2734033763408661
PF13041,PF15243,PF05452,0.2946315407752991
PF13041,PF15252,PF14804,0.28440427780151367
PF13041,PF15254,PF09377,0.2836017310619354
PF13041,PF15260,PF05452,0.291067510843277
PF13041,PF15261,PF05452,0.2714827060699463
PF13041,PF15271,PF09377,0.2786024808883667
PF13041,PF15272,PF09377,0.27681419253349304
PF13041,PF15281,PF06412,0.27318745851516724
PF13041,PF15289,PF09377,0.29590511322021484
PF13041,PF15293,PF09377,0.2790454030036926
PF13041,PF15298,PF09377,0.2976101040840149
PF13041,PF15302,PF14804,0.29655009508132935
PF13041,PF15304,PF09377,0.2892478108406067
PF13041,PF15305,PF06412,0.2941133975982666
PF13041,PF15306,PF05452,0.2975553274154663
PF13041,PF15310,PF09377,0.2906249165534973
PF13041,PF15312,PF09377,0.2833835780620575
PF13041,PF15314,PF09377,0.2888495922088623
PF13041,PF15315,PF05452,0.2772994041442871
PF13041,PF15316,PF05452,0.2848984897136688
PF13041,PF15318,PF06412,0.28018316626548767
PF13041,PF15319,PF14804,0.2722783088684082
PF13041,PF15320,PF05452,0.28486964106559753
PF13041,PF15321,PF06412,0.2761625349521637
PF13041,PF15322,PF06412,0.27019599080085754
PF13041,PF15325,PF05452,0.27787071466445923
PF13041,PF15327,PF09377,0.29497939348220825
PF13041,PF15331,PF09377,0.2776898145675659
PF13041,PF15332,PF06412,0.27874046564102173
PF13041,PF15333,PF06412,0.27832746505737305
PF13041,PF15334,PF06412,0.2771996259689331
PF13041,PF15337,PF06412,0.2751559317111969
PF13041,PF15339,PF05452,0.2782929539680481
PF13041,PF15340,PF06412,0.2732773721218109
PF13041,PF15343,PF06412,0.2760205566883087
PF13041,PF15345,PF14804,0.28140127658843994
PF13041,PF15347,PF14804,0.2722744941711426
PF13041,PF15352,PF14804,0.2955343723297119
PF13041,PF15355,PF05452,0.27334797382354736
PF13041,PF15356,PF06412,0.273639976978302
PF13041,PF15357,PF04225,0.28359395265579224
PF13041,PF15358,PF06412,0.27783095836639404
PF13041,PF15359,PF05452,0.2980719804763794
PF13041,PF15360,PF05452,0.27893954515457153
PF13041,PF15363,PF09377,0.2894228398799896
PF13041,PF15364,PF06412,0.2923274040222168
PF13041,PF15366,PF05452,0.2761792838573456
PF13041,PF15367,PF05452,0.27285122871398926
PF13041,PF15370,PF05452,0.297713041305542
PF13041,PF15371,PF05452,0.2861954867839813
PF13041,PF15372,PF06412,0.2916758060455322
PF13041,PF15373,PF05452,0.27318045496940613
PF13041,PF15375,PF06412,0.2958179712295532
PF13041,PF15376,PF09377,0.29510265588760376
PF13041,PF15377,PF05452,0.28102627396583557
PF13041,PF15378,PF06412,0.28718799352645874
PF13041,PF15379,PF09377,0.2808946967124939
PF13041,PF15380,PF04225,0.28500884771347046
